2 Z                  164                                   Specyfikacja  : 2542780013,,,,,,,,,,,,,,
Nr rej. TK1503U,,,,,,,,,,,,,,
45-837,OPOLE,26-600,RADOM,MARKUS GRUPA INSTA,616462010862983,"1,6 2000",,ZN3,0,300 / 480 1,,"39,29",205,42120
58-100,SŁOTWINA,26-600,RADOM,VIPSERWIS VOLVO,616592010987691,"1,5 2000",,ZN3,0,650 / 650 1,,"58,82",205,42120
62-081,PRZEŹMIEROWO,26-600,Radom,MIESZALNIA LAKIERÓ,616622015102246,"0,5 0",,ZN3,0,50 / 144 1,,"28,97",205,42120
87-853,KRUSZYN,26-600,RADOM,Sylwia Skopek,616872011929527,"1,6 2000",,ZN3,0,60 / 144 1,,"28,97",205,42120
"Razem 17,8 0 4655 / 7199 14 805,45 PLN",,,,,,,,,,,,,,
Data       02-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010659259,0,0,0,,"905,27 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
02-458,WARSZAWA,26-600,RADOM,ZBYSZKO COMPANY S.,616052014513001,"0,5 0",,,0,190/ 0,,"0,00",0,0
96-325,RADZIEJOWICE,26-631,JASTRZĘBIA,BRZEZIŃSKI RAFAŁ C,616052014513260,"1,5 2000",,ZN4,0,557 / 557 1,,"58,20",205,42120
05-850,DUCHNICE,26-660,Wielogóra,Nice Home Witold T,616052014514012,"1,0 0",,ZN4,0,190 / 288 1,,"34,16",205,42120
05-850,DUCHNICE,26-660,Wielogóra,Nice Home Witold T,616052014514012,"0,0 0",,,0,0/0,,"1,00",202,42120
02-458,WARSZAWA,26-600,RADOM,ZBYSZKO COMPANY S.,616052014514319,"0,2 0",,ZN3,0,80 / 270 1,,"29,57",205,42120
05-506,LESZNOWOLA,26-600,RADOM,ROB-MET,616052014514922,"1,0 0",,ZN3,0,777 / 777 1,,"70,31",205,42120
11-300,BISKUPIEC,26-617,RADOM,BIZON,616102010861176,"0,5 0",,ZN3,0,25 / 28 1,,"15,26",205,42120
"Razem 17,6 0 6044 / 7385 18 905,27 PLN",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Strona:,,,,,,,,,,,,,,
3 Z                  164                                   Specyfikacja  : 2542780013,,,,,,,,,,,,,,
Data       02-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010659259,0,0,0,,"905,27 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
36054,MONTEBELLO VICEN26-600,,RADOM,MARTPOL,616254010161361,"1,0 0",,ZN3,0,860 / 860 1,,"77,83",205,42120
,,,,,,,,,,/,,"107,55",205,42620
32-050,SKAWINA,26-631,JASTRZĘBIA,STAJNIA KOZŁÓW,616302012262407,"1,0 0",,ZN4,0,630 / 630 1,,"65,83",205,42120
32-060,LISZKI,26-600,RADOM,VIPER,616302012263313,"1,0 0",,ZN3,0,90 / 345 1,,"34,07",205,42120
32-060,KRYSPINÓW,26-631,JASTRZĘBIA,"""MEBLE AG"" S.C.",616302012264147,"0,5 0",,ZN4,0,120 / 129 1,,"30,11",205,42120
32-060,KRYSPINÓW,26-604,RADOM,DAMAR 2,616302012264364,"0,5 0",,ZN3,0,90 / 172 1,,"29,57",205,42120
32-540,TRZEBINIA,26-600,Radom,BIOGAJAMED,616382011792004,"1,6 2000",,ZN3,0,94 / 192 1,,"29,57",205,42120
43-300,BIELSKO-BIAŁA,26-660,WSOŁA,KRATKI.PL MAREK BA,616402010868993,"0,5 0",,ZN4,0,60 / 60 1,,"21,24",205,42120
34-373,ZWARDOŃ,26-600,RADOM,VIPSERWIS VOLVO,616402010869353,"1,7 2000",,ZN3,0,700 / 700 1,,"63,35",205,42120
43-109,TYCHY,26-631,DĄBROWA JASTRZĘBSYGOCKI SŁAWOMIR M,,616442013331537,"1,0 0",,ZN4,0,460 / 460 1,,"45,40",205,42120
63-760,ZDUNY,26-660,JEDLIŃSK,ADRIAN MAJEWSKI,616632012336232,"1,0 0",,ZN4,0,200 / 403 1,,"45,40",205,42120
88-192,PIECHCIN,26-600,RADOM,MOTO OIL GUM,616852012196469,"1,0 0",,ZN3,0,590 / 590 1,,"53,39",205,42120
09-100,PŁOŃSK,26-660,JEDLIŃSK,KRATKI.PL KRZYSZTO,616872011932437,"1,0 0",,ZN4,0,200 / 518 1,,"54,17",205,42120
87-880,BRZEŚĆ KUJAWSKI,26-600,RADOM,DAMAR 2,616872011932824,"1,0 0",,ZN3,0,131 / 403 1,,"39,29",205,42120
"Razem 17,6 0 6044 / 7385 18 905,27 PLN",,,,,,,,,,,,,,
Data       02-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010659260,0,0,0,,"689,71 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
26-600,RADOM,98-100,ŁASK,ŁUKASZ PRZYBYLSKI,616252011355290,"1,0 0",,ZN3,0,360 / 360 1,,"35,49",205,42111
26-600,RADOM,07-400,OSTROŁĘKA,ENERGAS,616252011355345,"1,0 0",,ZN3,0,280 / 403 1,,"39,29",205,42111
26-600,RADOM,37-500,JAROSŁAW,E.LECLERC (JAROSŁA,616252011355516,"2,0 0",,ZN3,0,841 / 841 1,,"76,11",205,42111
26-600,RADOM,34-400,NOWY TARG,KRAUZOWICZ ANDRZEJ,616252011355519,"0,7 0",,ZN3,0,90 / 1280 1,,"102,74",205,42111
26-604,RADOM,05-240,TŁUSZCZ,TLUSZCZ,616252011355525,"3,0 0",,ZN3,0,270 / 1440 1,,"102,74",205,42111
26-600,RADOM,87-800,WLOCLAWEK,ZAKLADY GARBARSKIE,616252011355538,"1,3 2000",,,0,600/ 0,,"0,00",0,0
26-600,RADOM,98-310,CZARNOŻYŁY,PENDZICH GRZEGORZ,616252011355578,"3,0 0",,ZN3,0,680 / 1900 1,,"130,96",205,42111
26-600,RADOM,87-800,WLOCLAWEK,ZAKLADY GARBARSKIE,616252011355590,"1,3 2000",,,0,590/ 0,,"0,00",0,0
26-660,JEDLIŃSK,36070,CASTELGOMBERTO,GIDUE PELLAMI,616254010162165,"3,5 2000",,ZN4,0,1000 / 1512 1,,"120,35",205,42111
,,,,,,,,,,/,,"82,03",205,42611
"Razem 17,0 0 4711 / 7737 7 689,71 PLN",,,,,,,,,,,,,,
Data       03-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010659495,0,0,0,,"788,16 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
26-600,RADOM,47-330,KRĘPNA,MTB SP. ZO.O.,616059011558758,"2,5 2000",,,0,1660 /,1,"114,37",205,42111
26-612,RADOM,46142,KAUNAS,UAB HOREKOS SERVIS,616154010342227,"2,2 2000",,,0,300 /,1,"102,74",205,42111
26-660,PIASECZNO,74-210,PRZELEWICE,MACIEJ PRAJZENDANC,616252011356021,"1,9 2000",,,0,60 /,1,"87,05",205,42111
26-600,RADOM,80-057,GDAŃSK,MECHANIKA MASZYN G,616252011356089,"1,0 0",,,0,260 /,1,"66,06",205,42111
26-600,RADOM,58513,LÜDENSCHEID,EIBACH OBERFLAECHE,616254010162353,"0,5 0",,,0,170 /,1,"102,74",205,42111
26-604,RADOM,5201,SPISSKA NOVA VESHERON S.R.O,,616254010162361,"3,0 0",,,0,480 /,1,"102,74",205,42111
,,,,,,,,,,/,,"93,74",205,42611
26-660,WIELOGÓRA,22-400,KALINOWICE,ARTUR KOZYRA,616682010605589,"2,5 2000",,,0,1400 /,1,"118,72",205,42111
"Razem 13,6 0 4330 / 0 7 788,16 PLN",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Strona:,,,,,,,,,,,,,,
4 Z                  164                                   Specyfikacja  : 2542780013,,,,,,,,,,,,,,
Data       03-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010659721,0,0,0,,"790,65 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
32-083,Balice,26-660,WIELOGÓRA,AZAN,616252011355202,"1,0 0",,ZN4,0,250 / 432 1,,"45,40",205,42120
,,,,,,,,,,/,,"92,73",205,42620
30-740,KRAKÓW,26-600,RADOM,OKNA WASILEWSKI,616302012264763,"1,0 0",,ZN3,0,200 / 547 1,,"49,52",205,42120
32-700,BOCHNIA,26-600,RADOM,BUDIKAL RADOM JARO,616302012265105,"2,7 2000",,ZN3,0,920 / 920 1,,"83,26",205,42120
32-700,BOCHNIA,26-600,RADOM,BUDIKAL RADOM JARO,616302012265105,"0,0 0",,,0,0/0,,"1,00",202,42120
36-060,GŁOGÓW MAŁOPOLSK26-604,,RADOM,LESZCZ P.P.H. SP.J,616352012135897,"0,5 0",,ZN3,0,150 / 150 1,,"29,57",205,42120
39-200,ZAWADA,26-600,RADOM,WAC-POL,616352012135978,"1,0 0",,ZN3,0,465 / 465 1,,"39,29",205,42120
41-208,SOSNOWIEC,26-600,RADOM,DISTRIBEV ORBICO R,616389010755080,"1,0 0",,,0,312 / 1 1,,"10,00",202,42120
42-260,KAMIENICA POLSKA26-600,,RADOM,HURT-MET WLAZŁOWSK,616422010700587,"1,0 0",,ZN3,0,305 / 432 1,,"39,29",205,42120
41-707,RUDA ŚLĄSKA,26-660,WIELOGÓRA,EUROCASH S.A.,616459010877443,"1,0 0",,ZN4,0,78 / 1422 1,,"118,72",205,42120
28913,ZVERINEK,26-600,RADOM,VIPER J I M HETMAN,616544010512784,"2,8 2000",,ZN3,0,433 / 433 1,,"39,29",205,42120
66-002,ZIELONA GÓRA,26-600,RADOM,DISTRIBEV ORBICO R,616682010605376,"1,0 0",,ZN3,0,716 / 1028 1,,"90,32",205,42120
97-410,ROGOWIEC,26-600,RADOM,BAUMAT SP.ZO.O.,616922013337724,"2,0 0",,ZN3,0,800 / 921 1,,"83,40",205,42120
95-010,STRYKÓW,26-660,WIELOGÓRA,EUROCASH S.A.,616929012396293,"2,0 0",,,0,1344/ 0,,"0,00",0,0
95-010,STRYKÓW,26-600,RADOM,BIOGAJAMED SP. Z O,616929012396995,"1,0 0",,ZN3,0,225 / 225 1,,"29,57",205,42120
95-010,STRYKÓW,26-600,RADOM,KARASIEWICZ I SYN,616929012397073,"1,0 0",,ZN3,0,405 / 405 1,,"39,29",205,42120
"Razem 19,0 0 6604 / 7382 13 790,65 PLN",,,,,,,,,,,,,,
Data       04-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010659822,0,0,0,,"615,17 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
26-600,RADOM,64-120,KRZEMIENIEWO,STAINER,616059011560583,"3,0 0",,ZN3,0,2470 / 2470 1,,"146,75",205,42111
26-600,RADOM,97-300,PIOTRKÓW TRYBUNAVITRO-CER-TECH SP,,616059011560584,"4,0 0",,ZN3,0,2700 / 2700 1,,"146,75",205,42111
26-600,RADOM,77-230,KĘPICE,KEGAR SP. Z O.O.,616252011356789,"1,3 2000",,ZN3,0,330 / 330 1,,"32,53",205,42111
26-600,RADOM,05-480,Karczew,Szkółka Roślin Wyg,616252011356896,"1,0 0",,ZN3,0,200 / 2390 1,,"146,75",205,42111
26-600,RADOM,99-400,Łowicz,W domu i w ogrodzi,616252011356899,"1,5 2000",,,0,300/ 0,,"0,00",0,0
26-660,JEDLIŃSK,99-210,UNIEJÓW,MALTRANS MALWINA G,616252011356961,"1,0 0",,ZN4,0,100 / 662 1,,"69,22",205,42111
26-660,JEDLIŃSK,19-200,GRAJEWO,ANDRZEJ DAWIDOWSKI,616252011356995,"1,0 0",,,0,100/ 0,,"0,00",0,0
26-600,RADOM,03-576,WARSZAWA,OBI 018 WARSZAWA-R,616252011357050,"1,0 0",,,0,200/ 0,,"0,00",0,0
26-600,RADOM,40-555,KATOWICE,OBI,616252011357061,"1,5 2000",,,0,300/ 0,,"0,00",0,0
26-600,RADOM,80-394,GDAŃSK,OBI GDANSK,616252011357068,"1,0 0",,,0,200/ 0,,"0,00",0,0
26-660,JEDLIŃSK,62-002,SUCHY LAS,P.H. AUTO-HURT S.C,616252011357235,"0,5 0",,,0,50/ 0,,"0,00",0,0
,,,,,,,,,,/,,"73,17",205,42611
"Razem 16,8 0 6950 / 8552 5 615,17 PLN",,,,,,,,,,,,,,
Data       04-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010660047,0,0,0,,"768,29 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
05-800,PRUSZKÓW,26-600,RADOM,DISTRIBEV ORBICO R,616052014517613,"1,0 0",,ZN3,0,202 / 432 1,,"39,29",205,42120
42-262,NOWA WIEŚ,26-600,RADOM,CERMAX SPÓŁKA JAWN,616252011353715,"0,5 0",,ZN3,0,100 / 187 1,,"29,57",205,42120
26-600,RADOM,26-600,RADOM,BOPRO ŁUKASZ ŚLIWK,616252011356440,"1,0 0",,ZN3,0,500 / 500 1,,"39,29",205,42120
,,,,,,,,,,/,,"91,38",205,42620
32-060,KRYSPINÓW,26-604,RADOM,DAMAR 2,616302012265284,"0,5 0",,ZN3,0,100 / 144 1,,"28,97",205,42120
38-400,KROSNO,26-624,KOWAL,MOTO-SPAW SP.Z O.O,616352012137143,"0,5 0",,ZN3,0,320 / 320 1,,"31,55",205,42120
35-301,RZESZÓW,26-660,JEDLIŃSK,P.P.H. RADMOT JAN,616352012137160,"1,0 0",,ZN4,0,650 / 650 1,,"67,92",205,42120
42-260,KAMIENICA POLSKA26-600,,Radom,Przedsiębiorstwo W,616422010700964,"0,5 0",,ZN3,0,155 / 216 1,,"29,57",205,42120
44-101,GLIWICE,26-600,RADOM,ZESZUTA SP.Z.O.O.,616442013333630,"0,5 0",,ZN3,0,243 / 243 1,,"29,57",205,42120
7547TJ,Enschede,26-600,Radom,Foamax,616444011930078,"1,0 0",,ZN3,0,68 / 68 1,,"20,12",205,42120
"Razem 18,0 0 5164 / 7764 16 768,29 PLN",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Strona:,,,,,,,,,,,,,,
5 Z                  164                                   Specyfikacja  : 2542780013,,,,,,,,,,,,,,
Data       04-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010660047,0,0,0,,"768,29 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
41-707,RUDA ŚLĄSKA,26-660,WIELOGÓRA,EUROCASH S.A.,616459010878108,"1,0 0",,ZN4,0,66 / 79 1,,"23,24",205,42120
49-200,GRODKÓW,26-600,Radom,Mes Małgorzata,616462010864429,"5,0 0",,ZN3,0,1300 / 3096 1,,"154,80",205,42120
60-185,POZNAŃ,26-617,RADOM,MICHAŁOWSKI JAKUB,616622015108226,"0,5 0",,ZN3,0,69 / 488 1,,"39,29",205,42120
61-312,POZNAŃ,26-600,RADOM,BOSSARD POLAND SPó,616622015110120,"1,0 0",,ZN3,0,647 / 647 1,,"58,55",205,42120
61-312,POZNAŃ,26-600,RADOM,ROB-MET,616622015110222,"1,0 0",,ZN3,0,233 / 233 1,,"29,57",205,42120
60-185,POZNAŃ,26-617,RADOM,MICHAŁOWSKI JAKUB,616622015110382,"1,0 0",,,0,55/ 0,,"0,00",0,0
63-460,NOWE SKALMIERZYC26-600,,RADOM,BIZON S.C. TOMASZ,616632012340331,"1,0 0",,ZN3,0,360 / 360 1,,"35,49",205,42120
95-010,STRYKÓW,26-617,Radom,Maxi Zoo sp. z o.o,616929012398355,"1,0 0",,ZN3,0,95 / 99 1,,"20,12",205,42120
"Razem 18,0 0 5164 / 7764 16 768,29 PLN",,,,,,,,,,,,,,
Data       05-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010660145,0,0,0,,"681,77 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
26-600,Radom,07-200,WYSZKÓW,JMP WYSZKÓW - DC06,616252011356763,"1,0 0",,ZN3,0,400 / 2131 1,,"146,75",205,42111
26-600,Radom,41-700,RUDA ŚLĄSKA,JMP RUDA ŚLĄSKA -,616252011356765,"1,0 0",,,0,400/ 0,,"0,00",0,0
26-600,Radom,98-200,SIERADZ,JMP SIERADZ - DC14,616252011356768,"1,0 0",,,0,400/ 0,,"0,00",0,0
26-600,Radom,87-840,LUBIEŃ KUJAWSKI,DINO POLSKA S.A.,616252011357454,"1,0 0",,,0,30/ 0,,"0,00",0,0
26-600,Radom,73-150,ŁOBEZ,DINO POLSKA S.A.,616252011357456,"1,0 0",,,0,40/ 0,,"0,00",0,0
26-600,Radom,63-700,KROTOSZYN,DINO POLSKA S.A.,616252011357457,"1,0 0",,,0,50/ 0,,"0,00",0,0
26-600,Radom,64-305,BOLEWICE,DINO POLSKA S.A.,616252011357458,"1,0 0",,,0,50/ 0,,"0,00",0,0
26-600,Radom,47-143,SIERONIOWICE,DINO POLSKA S.A.,616252011357462,"1,0 0",,,0,50/ 0,,"0,00",0,0
26-600,Radom,09-200,SIERPC,CENTRUM LOGISTYCZN,616252011357464,"1,0 0",,,0,50/ 0,,"0,00",0,0
26-600,RADOM,22-400,ZAMOŚĆ,HYDROMET- ZAMOŚĆ,616252011357494,"1,0 0",,ZN3,0,280 / 403 1,,"39,29",205,42111
26-600,RADOM,86-320,ŁASIN,WYTWÓRNIA OPAKOWAŃ,616252011357497,"1,0 0",,ZN3,0,570 / 570 1,,"51,58",205,42111
26-617,RADOM,42-610,MIASTECZKO ŚLĄSKHUTA CYNKU,,616252011357585,"2,6 2000",,ZN3,0,1030 / 1130 1,,"99,24",205,42111
26-600,RADOM,37-700,PRZEMYŚL,E.LECLERC (PRZEMYŚ,616252011357668,"1,0 0",,ZN3,0,727 / 727 1,,"65,79",205,42111
26-604,RADOM,47-400,RACIBÓRZ,RYBOMANIA ADAM KUW,616252011357803,"4,0 0",,ZN3,0,420 / 2088 1,,"143,86",205,42111
26-660,JEDLIŃSK,40-381,KATOWICE,MZUIM,616252011357890,"1,0 0",,ZN4,0,70 / 518 1,,"54,17",205,42111
,,,,,,,,,,/,,"81,09",205,42611
"Razem 19,6 0 4567 / 7568 7 681,77 PLN",,,,,,,,,,,,,,
Data       05-07-24,KM,Stopy,KM+Stopy+Dodatki,Stawka,Wartość,,,,,,,,,
TRASA nr 25tc/616258010660374,0,0,0,,"805,57 PLN",,,,,,,,,
,,,,,,,,,,,,,,
START,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
STOP,,,,,,,,,,,,,,
KOD POCZT,MIASTO,KOD POCZT,MIASTO,MIEJSCE,PRZESYŁKA NR,MPAL,KM,STREF,STAW,WAGA BR/PRZEL,ST,KWOTA,STANOW KOSZTOW,KONTO
05-084,LESZNO,26-600,RADOM,ZBYSZKO COMPANY S.,616052014519846,"0,5 0",,ZN3,0,220 / 220 1,,"29,57",205,42120
16-020,CZARNA BIAŁOSTOC26-660,,JEDLIŃSK,KNM KLIMAT- MAGAZY,616152010800636,"1,4 2000",,ZN4,0,145 / 493 1,,"45,40",205,42120
16-400,Suwałki,26-660,Jedlińsk,Petfood Jedlińsk S,616152010800774,"2,5 2000",,ZN4,0,2300 / 2300 1,,"169,57",205,42120
,,,,,,,,,,/,,"95,81",205,42620
36-051,GÓRNO,26-617,RADOM,ANNA KOWALIK,616352012138594,"1,0 0",,ZN3,0,180 / 288 1,,"29,57",205,42120
42-530,DĄBROWA GÓRNICZA26-600,,RADOM,BADI S.C.,616382011793116,"0,6 0",,ZN3,0,293 / 293 1,,"29,57",205,42120
40-241,KATOWICE,26-600,RADOM,RADKOM SP. Z O.O.,616382011794388,"2,7 2000",,ZN3,0,1400 / 1400 1,,"102,74",205,42120
42-260,KAMIENICA POLSKA26-600,,RADOM,HURT-MET WLAZŁOWSK,616422010701327,"0,5 0",,ZN3,0,266 / 266 1,,"29,57",205,42120
